Block ,P number ,Type ,Spacing,Tree number,Basal Area1,Basal Area2,Basal Area3,Total B.A(mm),Total Dry Biomass(Kg),stem(Kg),Live Branches(Kg),Dead branches(Kg)
1,13,C,1,62,984.35718,819.504295,78.55,1882.411475,4.904408049,5.658932364,0.386345994,0.051909566
1,13,C,1,63,1924.671375,471.496375,,2396.16775,6.38339999,7.365461527,0.529836815,0.066759742
1,13,C,1,64,1832.485095,1128.300055,,2960.78515,8.042923941,9.280296856,0.698887605,0.083237461
1,13,C,1,65,1256.8,845.07232,819.504295,2921.376615,7.926073089,9.145468949,0.686737842,0.082082689
1,13,C,1,66,1294.78678,1069.544655,683.581375,3047.91281,8.301774368,9.578970425,0.72592628,0.08579284
1,13,C,1,67,1182.52312,1134.262,725.92768,3042.7128,8.286306141,9.56112247,0.724305765,0.08564024
1,13,C,1,68,1534.58422,1012.360255,,2546.944475,6.823352773,7.873099354,0.573889511,0.071145249
1,13,C,1,69,1590.6375,745.15672,,2335.79422,6.207941274,7.163009163,0.512433098,0.065006965
1,13,C,1,70,2027.09272,585.425295,,2612.518015,7.015449667,8.094749615,0.593303895,0.073056021
1,13,C,1,71,409.409591,362.084787,88.25878,859.7531579,2.083849713,2.404441976,0.138528266,0.022930213
1,13,C,1,72,1161.285164,881.527375,806.3641368,2849.176676,7.712370052,8.898888522,0.664609769,0.079968771
1,13,C,1,73,872.0796952,93.83967895,,965.9193742,2.366441529,2.730509457,0.161332036,0.025889839
1,13,C,1,76,882.5802592,626.8780938,,1509.458353,3.853468347,4.446309631,0.289381722,0.041235277
1,13,C,1,77,2787.413439,1844.645892,,4632.059331,13.11299329,15.13037688,1.255437669,0.132729081
1,13,C,1,78,1464.57449,870.5100306,,2335.084521,6.205881197,7.160632151,0.512229333,0.064986372
1,13,C,1,79,1076.512354,1060.866844,,2137.379198,5.63430058,6.501116054,0.456224922,0.059260393
1,13,C,1,80,1276.355887,717.831453,565.8628888,2560.050228,6.861709838,7.917357505,0.57775753,0.071526976
1,13,C,1,81,1299.255411,1773.777139,801.3385078,3874.371058,10.78888877,12.44871782,0.993728491,0.1101764
1,13,C,1,82,419.5136346,119.2250752,,538.7387098,1.250704183,1.443120212,0.075137676,0.014085261
1,13,C,1,83,1611.916695,1372.45702,180.0519958,3164.425711,8.648991036,9.979605041,0.762458072,0.089214914
1,13,C,1,84,1363.278924,618.915009,,1982.193933,5.189032241,5.987344894,0.413366109,0.054781581
1,13,C,1,85,1412.14048,,,1412.14048,3.582943811,4.134165936,0.265210183,0.038467388
1,13,C,1,86,978.803695,343.114255,260.18902,1582.10697,4.056474413,4.6805474,0.307744194,0.04330652
1,13,C,1,87,2140.36182,408.33432,390.621295,2939.317435,7.979251786,9.206828984,0.692262813,0.082608319
1,13,C,1,88,945.812695,1176.435495,,2122.24819,5.590750756,6.450866257,0.452002488,0.05882307
2,24,C,1,16,2027.09272,1365.898095,320.51542,3713.506235,10.30057833,11.88528269,0.940077159,0.105411249
2,24,C,1,17,1225.576375,908.038,,2133.614375,5.623462063,6.488610073,0.455173451,0.059151568
2,24,C,1,18,1170.36358,871.033095,,2041.396675,5.358534879,6.182924861,0.429598722,0.056488534
2,24,C,1,19,1372.45702,860.601655,651.52512,2884.583795,7.817109204,9.019741389,0.675440091,0.081005163
2,24,C,1,20,1012.360255,589.72198,216.45238,1818.534615,4.722927222,5.44953141,0.369278131,0.050074395
2,24,C,1,21,1445.642055,502.790695,120.77848,2069.21123,5.438327832,6.274993652,0.437275709,0.057291225
2,24,C,1,22,918.75222,876.27238,784.36888,2579.39348,6.918355469,7.982717849,0.583477653,0.072090534
2,24,C,1,23,1527.648255,794.32902,232.38232,2554.359595,6.845052634,7.898137654,0.576077249,0.071361217
2,24,C,1,24,2027.09272,65.047255,,2092.139975,5.504179089,6.350975872,0.443628208,0.057953264
2,24,C,1,25,1081.170055,638.022375,,1719.19243,4.441858919,5.12522183,0.343101557,0.047225798
2,24,C,1,26,1023.671455,1012.360255,,2036.03171,5.343155633,6.165179576,0.428121658,0.056333762
2,24,C,1,27,1170.36358,1098.72598,203.609455,2472.699015,6.606402014,7.622771555,0.552093374,0.068984314
2,24,C,1,28,2588.03398,2214.803655,1870.62112,6673.458755,19.53887225,22.5448526,2.024606185,0.194221958
2,24,C,1,31,1146.23302,924.132895,514.78528,2585.151195,6.935224194,8.002181763,0.58518287,0.072258318
2,24,C,1,32,1063.75552,721.159695,,1784.915215,4.627645535,5.339591002,0.36036873,0.049109611
2,24,C,1,33,1548.50328,730.711375,113.112,2392.326655,6.37222467,7.352566927,0.528725478,0.06664817
2,24,C,1,34,1534.58422,1256.8,165.151375,2956.535595,8.030316588,9.265749909,0.69757504,0.083112906
2,24,C,1,35,1294.78678,711.670855,143.157375,2149.61501,5.669538301,6.541774962,0.459646187,0.059614135
2,24,C,1,36,745.15672,688.22368,78.55,1511.9304,3.86036157,4.45426335,0.290002148,0.041305687
2,24,C,1,37,1506.93462,794.32902,251.682055,2552.945695,6.8409145,7.893362884,0.575659944,0.071320034
2,24,C,1,38,1269.39942,651.52512,169.738695,2090.663235,5.499935885,6.346079867,0.443218421,0.057910615
2,24,C,1,39,2003.221375,769.546495,611.441055,3384.208925,9.307144775,10.7390132,0.832498645,0.095684598
2,24,C,1,40,1333.33912,,,1333.33912,3.365142806,3.882857084,0.246009728,0.036232065
2,24,C,1,41,2148.570295,2027.09272,240.559375,4416.22239,12.44709441,14.36203202,1.179431329,0.126287423
2,24,C,1,42,3675.00888,1207.03072,,4882.0396,13.88780755,16.02439333,1.344842342,0.140205713
2,24,C,1,43,1207.03072,951.27192,,2158.30264,5.694568903,6.570656427,0.462078997,0.05986535
2,24,C,1,46,913.387255,615.832,84.95968,1614.178935,4.146371133,4.784274384,0.315934569,0.044222207
2,24,C,1,47,1479.53638,502.790695,311.065855,2293.39293,6.084962926,7.021111068,0.500292758,0.063777112
2,24,C,1,48,1244.26342,1075.3495,,2319.61292,6.160985437,7.10882935,0.507791968,0.064537512
2,24,C,1,49,1035.045495,881.527375,,1916.57287,5.001698677,5.771190782,0.395547966,0.052892112
2,24,C,1,50,7.548655,824.58648,149.59062,981.725755,2.408768327,2.779348069,0.164796032,0.026331704
2,24,C,1,51,819.504295,774.47158,,1593.975875,4.089723181,4.718911363,0.310769295,0.043645298
2,24,C,1,52,52.81702,40.72032,30.19462,123.73196,0.250814174,0.28940097,0.010956461,0.003038447
2,24,C,1,53,973.26592,568.395655,518.814895,2060.47647,5.41325929,6.246068412,0.434861409,0.057039102
2,24,C,1,54,2624.22982,510.771375,452.448,3587.449195,9.919284775,11.44532859,0.898532101,0.101683299
2,24,C,1,55,1987.385695,356.373495,120.77848,2464.53767,6.582590254,7.595296447,0.549709657,0.068746942
2,24,C,1,56,3298.34592,2771.52678,167.43718,6237.30988,18.14844528,20.94051379,1.853200845,0.181006513
2,24,C,1,57,3147.412095,2472.133455,2123.992,7743.53755,22.98491883,26.52106019,2.45965329,0.226797479
2,24,C,1,58,539.19862,132.7495,,671.94812,1.592060073,1.836992392,0.100333744,0.017734144
2,24,C,1,61,804.352,794.32902,,1598.68102,4.102910193,4.734127145,0.311970454,0.043779628
2,24,C,1,62,37.397655,22.90518,,60.302835,0.114400579,0.132000668,0.004276968,0.001436184
2,24,C,1,63,1057.982095,876.27238,292.590895,2226.84537,5.892375798,6.798895151,0.481378565,0.061848853
2,24,C,1,64,1110.50848,448.685455,,1559.193935,3.992352517,4.606560597,0.30192404,0.042652813
2,24,C,1,65,1727.793655,333.33478,,2061.128435,5.415130075,6.24822701,0.435041504,0.057057919
2,24,C,1,66,1001.111895,995.51128,145.28608,2141.909255,5.647344457,6.516166681,0.457490871,0.059391349
2,24,C,1,67,1035.045495,642.50758,624.66102,2302.214095,6.110530204,7.050611774,0.50281277,0.064032891
2,24,C,1,68,1307.57472,1046.482375,,2354.057095,6.260973577,7.224200281,0.517683204,0.065536975
2,24,C,1,69,871.033095,498.82392,93.325255,1463.18227,3.724622801,4.297641693,0.277825805,0.039918125
2,24,C,1,70,2091.44088,1855.31958,924.132895,4870.893355,13.85318035,15.98443887,1.340825185,0.139871987
2,24,C,1,71,4151.595295,366.48288,349.712455,4867.79063,13.84354265,15.97331844,1.339707454,0.139779095
2,24,C,1,72,2011.16278,940.36918,860.601655,3812.133615,10.59973888,12.23046794,0.972887948,0.108331778
2,24,C,1,73,1098.72598,754.8655,,1853.59148,4.822455957,5.564372258,0.37862279,0.051081238
2,24,C,1,76,1506.93462,1385.622,,2892.55662,7.840710329,9.046973456,0.677884503,0.081238608
2,24,C,1,77,1901.41272,845.07232,,2746.48504,7.409277341,8.549166163,0.633434399,0.07696604
2,24,C,1,78,834.79798,122.734375,81.72342,1039.255775,2.563348227,2.957709492,0.177548224,0.027942472
2,24,C,1,79,1006.72822,394.13248,314.2,1715.0607,4.430200861,5.111770224,0.342022754,0.047107472
2,24,C,1,80,2410.82518,317.349855,103.882375,2832.05741,7.661771831,8.840505959,0.659388187,0.079467874
2,24,C,1,81,1425.49398,951.27192,483.11392,2859.87982,7.744018846,8.93540636,0.667879286,0.080282002
2,24,C,1,82,1794.74182,81.72342,,1876.46524,4.887489895,5.639411417,0.384749508,0.051738618
2,24,C,1,83,2410.82518,1764.82998,232.38232,4408.03748,12.42190048,14.33296209,1.176571207,0.126043404
2,24,C,1,84,1069.544655,3058.54848,,4128.093135,11.56285134,13.34175154,1.079749283,0.117709201
2,24,C,1,85,2780.866375,2173.28998,,4954.156355,14.11202277,16.28310319,1.370901813,0.142365715
2,24,C,1,86,1787.240295,1742.561055,1110.50848,4640.30983,13.13850537,15.15981389,1.258365149,0.132975575
2,24,C,1,87,2419.536375,633.55288,277.62712,3330.716375,9.146585029,10.55375196,0.815318459,0.094108262
2,24,C,1,88,1727.793655,1438.91032,208.699495,3375.40347,9.280698705,10.70849851,0.829664795,0.095425043
2,25,D,1,16,2480.95462,2419.536375,167.43718,5067.928175,14.46635676,16.69195011,1.412251648,0.145776065
2,25,D,1,17,1231.78968,430.10838,419.150655,2081.048715,5.472316684,6.314211558,0.440552632,0.057632979
2,25,D,1,18,1081.170055,995.51128,688.22368,2764.905015,7.463567836,8.611809042,0.639000301,0.077504298
2,25,D,1,19,1513.823455,1188.626455,1069.544655,3771.994565,10.47790031,12.08988497,0.95950269,0.107142797
2,25,D,1,20,1878.295455,892.084495,181.48192,2951.86187,8.016452758,9.249753182,0.696132133,0.082975928
2,25,D,1,21,463.829895,,,463.829895,1.062038754,1.225429331,0.061767541,0.012049683
2,25,D,1,22,2697.37558,,,2697.37558,7.26469813,8.382343996,0.618651582,0.075531746
2,25,D,1,23,1263.091855,1134.262,254.502,2651.855855,7.130903644,8.227965743,0.605023332,0.074203286
2,25,D,1,24,1207.03072,1069.544655,109.37302,2385.948395,6.353671353,7.331159254,0.526881285,0.066462918
2,25,D,1,25,2075.25958,1188.626455,,3263.886035,8.946325681,10.32268348,0.793974118,0.0921404
2,25,D,1,26,147.430495,,,147.430495,0.303720725,0.35044699,0.013780884,0.003647532
2,25,D,1,27,1326.874455,206.14662,100.300495,1633.32157,4.20010609,4.846276257,0.320847185,0.044769119
2,25,D,1,28,2011.16278,1146.23302,301.75768,3459.15348,9.53248658,10.99902298,0.856709754,0.097894872
2,25,D,1,31,1438.91032,1164.307375,172.05592,2775.273615,7.494142631,8.647087651,0.642138391,0.077807351
2,25,D,1,32,1705.76038,1506.93462,740.325895,3953.020895,11.02831916,12.72498365,1.02021291,0.112509265
2,25,D,1,33,1307.57472,1372.45702,136.86552,2816.89726,7.616987564,8.788831805,0.654772287,0.079024407
2,25,D,1,34,28.278,,,28.278,0.050028285,0.057724944,0.001587399,0.000652094
2,25,D,1,35,1569.499695,711.670855,149.59062,2430.76117,6.484120567,7.481677577,0.539870386,0.067764916
2,25,D,1,36,2419.536375,1052.22438,539.19862,4010.959375,11.20498051,12.92882366,1.039827557,0.114229068
2,25,D,1,37,19.6375,,,19.6375,0.033593256,0.038761449,0.000984966,0.000445863
2,25,D,1,38,1500.061495,1326.874455,809.387055,3636.323005,10.06697254,11.61573755,0.914586981,0.103128018
2,25,D,1,39,1683.868495,1385.622,1207.03072,4276.521215,12.01767733,13.86655077,1.130840655,0.122125144
2,25,D,1,40,1263.091855,674.343895,452.448,2389.88375,6.365118119,7.34436706,0.528018964,0.066577215
2,25,D,1,41,1023.671455,978.803695,145.28608,2147.76123,5.664198438,6.535613582,0.459127462,0.059560536
2,25,D,1,42,2894.166895,871.033095,620.238655,4385.438645,12.35236152,14.25272483,1.168682825,0.125369759
2,25,D,1,43,2588.03398,1862.962495,1779.75448,6230.750955,18.12760249,20.91646441,1.850650725,0.180808069
2,25,D,1,46,934.941375,897.38662,132.7495,1965.077495,5.140112696,5.930899264,0.408700645,0.054288476
2,25,D,1,47,1365.898095,401.20198,84.95968,1852.059755,4.818103638,5.559350352,0.378213349,0.05103723
2,25,D,1,48,688.22368,229.688055,,917.911735,2.238280543,2.582631396,0.150918973,0.024549703
2,25,D,1,49,1885.9855,989.926375,769.546495,3645.45837,10.09459833,11.64761346,0.917595343,0.103398153
2,25,D,1,50,665.169255,430.10838,,1095.277635,2.714636631,3.132273035,0.19017757,0.029514671
2,25,D,1,51,1735.1695,1669.352455,1164.307375,4568.82933,12.91761399,14.90493921,1.233055699,0.130840628
2,25,D,1,52,1152.242095,995.51128,401.20198,2548.955355,6.829236906,7.879888738,0.574482602,0.071203814
2,25,D,1,53,1301.172895,951.27192,196.09222,2448.537035,6.535927486,7.541454792,0.545043362,0.068281664
2,25,D,1,54,1263.091855,343.114255,,1606.20611,4.124008041,4.758470816,0.313893775,0.043994502
2,25,D,1,55,2181.561295,502.790695,,2684.35199,7.226396944,8.33815032,0.614745112,0.075151563
2,25,D,1,56,2588.03398,688.22368,475.35318,3751.61084,10.41607297,12.01854574,0.952722076,0.106539206
2,25,D,1,57,4406.662855,3826.98742,1006.72822,9240.378495,27.87851965,32.16752267,3.099736338,0.272683048
2,25,D,1,58,2132.169055,2027.09272,576.879055,4736.14083,13.43513729,15.50208149,1.292485627,0.135840006
2,25,D,1,61,945.812695,656.057455,91.62072,1693.49087,4.369381762,5.041594341,0.336403885,0.046489942
2,25,D,1,62,2107.68502,346.4055,91.62072,2545.71124,6.819744357,7.868935796,0.573525851,0.071109333
2,25,D,1,63,78.55,,,78.55,0.152694017,0.176185404,0.006045014,0.001891949
2,25,D,1,64,1238.018695,1092.858295,460.02022,2790.89721,7.540233171,8.700269043,0.646873761,0.078264087
2,25,D,1,65,2148.570295,940.36918,602.706295,3691.64577,10.23436874,11.808887,0.932840859,0.104764366
2,25,D,1,66,951.27192,1057.982095,437.49208,2446.746095,6.530706301,7.535430347,0.544521651,0.068229594
2,25,D,1,67,934.941375,692.881695,,1627.82307,4.184665372,4.828460044,0.319434263,0.044611997
2,25,D,1,68,2206.4695,490.9375,271.75158,2969.15858,8.067770669,9.308966157,0.701475619,0.083482909
2,25,D,1,69,1346.31558,1104.609375,759.743455,3210.66841,8.787127101,10.13899281,0.777073551,0.090574598
2,25,D,1,70,2367.504855,2307.51622,240.559375,4915.58045,13.99205031,16.14467343,1.356947686,0.141210142
2,25,D,1,71,1611.916695,1307.57472,,2919.491415,7.92048688,9.139023323,0.686157891,0.082027464
2,25,D,1,72,2273.58262,1727.793655,404.760295,4406.13657,12.41604991,14.32621144,1.175907191,0.125986734
2,25,D,1,73,1092.858295,638.022375,330.106375,2060.987045,5.414724358,6.247758875,0.435002445,0.057053838
2,25,D,1,76,1040.75608,956.746855,,1997.502935,5.232819073,6.037868162,0.417549472,0.05522277
2,25,D,1,77,1110.50848,871.033095,,1981.541575,5.187167057,5.985192759,0.413188066,0.054762784
2,25,D,1,78,1194.7455,1176.435495,834.79798,3205.978975,8.773110429,10.12281973,0.775588428,0.090436676
2,25,D,1,79,1932.45568,995.51128,,2927.96696,7.945604156,9.168004796,0.68876616,0.082275757
2,25,D,1,80,1122.35382,814.43782,176.7375,2113.52914,5.565668712,6.421925436,0.449573579,0.058571128
2,25,D,1,81,1170.36358,1116.423295,,2286.786875,6.065821861,6.999025224,0.498407513,0.063585589
2,25,D,1,82,2454.538255,1063.75552,814.43782,4332.731595,12.19030509,14.06573665,1.150333643,0.123799199
2,25,D,1,83,2734.3255,1901.41272,620.238655,5255.976875,15.05362336,17.36956541,1.481225655,0.151420013
2,25,D,1,84,1035.045495,902.704455,865.80952,2803.55947,7.577605059,8.743390452,0.65071759,0.078634333
2,25,D,1,85,2970.957375,692.881695,506.77318,4170.61225,11.69299031,13.49191189,1.094328004,0.118973523
2,25,D,1,86,1597.714855,1301.172895,740.325895,3639.213645,10.07571329,11.62582302,0.915538644,0.103213491
2,25,D,1,87,1669.352455,1046.482375,1001.111895,3716.946725,10.31100195,11.89730994,0.941217239,0.105513073
2,25,D,1,88,1418.809375,819.504295,237.81798,2476.13165,6.616419329,7.634329995,0.553096685,0.069084161
3,13,D,1,16,1809.792,1662.118,,3471.91,9.570887754,11.04333202,0.860847048,0.098271293
3,13,D,1,17,1313.992255,951.27192,629.099095,2894.36327,7.846059201,9.053145232,0.678438698,0.08129151
3,13,D,1,18,945.812695,394.13248,289.56672,1629.511895,4.189407367,4.833931577,0.319868076,0.044660253
3,13,D,1,19,1275.722695,789.341095,136.86552,2201.92931,5.820404873,6.715851777,0.47434142,0.061127522
3,13,D,1,20,1231.78968,886.79808,380.182,2498.76976,6.682515169,7.710594426,0.559724221,0.069742799
3,13,D,1,21,1256.8,1110.50848,1012.360255,3379.668735,9.293508096,10.72327857,0.831037196,0.095550765
3,13,D,1,22,1640.508895,198.582255,,1839.09115,4.781267333,5.516846922,0.374750944,0.050664685
3,13,D,1,23,1669.352455,1012.360255,721.159695,3402.872405,9.363219134,10.80371439,0.838512617,0.096234831
3,13,D,1,24,2011.16278,292.590895,229.688055,2533.44173,6.783852849,7.827522519,0.569910748,0.070752046
3,13,D,1,25,3505.08952,607.06582,271.75158,4383.90692,12.34764944,14.24728781,1.168148612,0.125324105
3,13,D,1,26,2350.286695,1012.360255,380.182,3742.82895,10.38944553,11.98782176,0.949804296,0.106279204
3,13,D,1,27,3048.753295,1520.728,240.559375,4810.04067,13.66426309,15.76645741,1.31894376,0.138050594
3,13,D,1,28,6334.30342,1275.722695,669.74872,8279.774835,24.72880825,28.53324028,2.684927995,0.243195823
3,13,D,1,31,1200.880255,343.114255,,1543.99451,3.949864909,4.557536434,0.298077747,0.0422194
3,13,D,1,32,1057.982095,940.36918,304.844695,2303.19597,6.113376631,7.053896113,0.503093455,0.064061364
3,13,D,1,33,1633.33728,735.51078,251.682055,2620.530115,7.038951735,8.121867387,0.59568645,0.07328963
3,13,D,1,34,829.684375,799.332655,216.45238,1845.46941,4.799381298,5.537747651,0.376452896,0.050847897
3,13,D,1,35,1597.714855,530.998,,2128.712855,5.60935376,6.472331262,0.453805373,0.059009898
3,13,D,1,36,1713.089095,1392.228055,1244.26342,4349.58057,12.24209036,14.12548888,1.156191911,0.124301175
3,13,D,1,37,1445.642055,422.78752,105.69688,1974.126455,5.165970156,5.960734795,0.411165583,0.054549144
3,13,D,1,38,1669.352455,886.79808,674.343895,3230.49443,8.846407695,10.20739349,0.783359759,0.091157803
3,13,D,1,39,1092.858295,1081.170055,198.582255,2372.610605,6.31488869,7.286410027,0.523029754,0.066075599
3,13,D,1,40,1541.535895,855.4095,,2396.945395,6.385662679,7.368072322,0.530061877,0.066782331
3,13,D,1,41,2837.233855,1379.031655,369.884095,4586.149605,12.97110861,14.96666378,1.239177226,0.131357812
3,13,D,1,42,799.332655,359.72758,246.089295,1405.14953,3.563575079,4.111817399,0.263493107,0.038268859
3,13,D,1,43,1040.75608,1263.091855,951.27192,3255.119855,8.920085402,10.29240623,0.791184307,0.091882401
3,13,D,1,46,1263.091855,814.43782,642.50758,2720.037255,7.331384653,8.459289985,0.625462912,0.076193467
3,13,D,1,47,1320.4255,1092.858295,871.033095,3284.31689,9.007507657,10.39327807,0.800485154,0.092741819
3,13,D,1,48,620.238655,339.83872,134.799655,1094.87703,2.713552208,3.131021778,0.190086537,0.029503416
3,13,D,1,49,1847.692375,1225.576375,463.829895,3537.098645,9.767328479,11.2699944,0.882062612,0.100195805
3,13,D,1,50,1772.284375,1134.262,,2906.546375,7.882137235,9.094773733,0.682178691,0.081648296
3,13,D,1,51,2498.64408,1040.75608,,3539.40016,9.774270047,11.2780039,0.88281386,0.100263778
3,13,D,1,52,3147.412095,,,3147.412095,8.598214683,9.921016942,0.757097269,0.088714872
3,13,D,1,53,2123.992,1500.061495,224.346655,3848.40015,10.70992456,12.35760526,0.985019326,0.109406508
3,13,D,1,54,745.15672,,,745.15672,1.78242886,2.056648685,0.114875571,0.019753105
3,13,D,1,55,1654.899255,598.36248,411.924055,2665.18579,7.170062079,8.273148553,0.609006788,0.07459221
3,13,D,1,56,1979.49142,1720.43352,,3699.92494,10.25943992,11.83781529,0.935579896,0.10500934
3,13,D,1,57,845.07232,834.79798,547.46208,2227.33238,5.893783286,6.800519176,0.481516356,0.061862956
3,13,D,1,58,1012.360255,876.27238,607.06582,2495.698455,6.673544719,7.700243907,0.558823974,0.069653427
3,13,D,1,61,3505.08952,,,3505.08952,9.670829464,11.15864938,0.871630054,0.099250635
3,13,D,1,62,1176.435495,1146.23302,289.56672,2612.235235,7.014620303,8.093792658,0.593219846,0.073047777
3,13,D,1,63,624.66102,754.8655,,1379.52652,3.492661662,4.029994225,0.257222343,0.03754158
3,13,D,1,64,1412.14048,834.79798,151.766455,2398.704915,6.390782549,7.373979864,0.53057119,0.066833443
3,13,D,1,65,1698.447375,1087.00632,829.684375,3615.13807,10.0029329,11.54184566,0.907619567,0.102501685
3,13,D,1,66,1140.239655,530.998,,1671.237655,4.306710585,4.969281444,0.330630115,0.045853199
3,13,D,1,67,2463.328,1772.284375,,4235.612375,11.89217346,13.72173861,1.116703634,0.120907387
3,13,D,1,68,,,,,,,,
3,13,D,1,69,2865.62968,2165.034375,697.55542,5728.219475,16.53683577,19.08096435,1.657777011,0.16563087
3,13,D,1,70,1569.499695,1479.53638,227.0095,3276.045575,8.982734244,10.36469336,0.797847687,0.092498318
3,13,D,1,71,3610.81782,1534.58422,1479.53638,6624.93842,19.38376626,22.36588415,2.005362066,0.192749912
3,13,D,1,72,962.2375,502.790695,430.10838,1895.136575,4.940629884,5.70072679,0.389767748,0.052275476
3,13,D,1,73,1256.8,430.10838,181.48192,1868.3903,4.864523092,5.61291126,0.382583993,0.051506509
3,13,D,1,76,1548.50328,169.738695,109.37302,1827.614995,4.748690177,5.479257897,0.371693278,0.050335107
3,13,D,1,77,940.36918,918.75222,366.48288,2225.60428,5.888789101,6.794756655,0.481027461,0.061812915
3,13,D,1,78,2156.79448,426.440095,330.106375,2913.34095,7.902264185,9.117997137,0.684266607,0.081847304
3,13,D,1,79,1288.416375,1116.423295,779.412375,3184.252045,8.708193573,10.04791566,0.768716368,0.089797769
3,13,D,1,80,1301.172895,683.581375,160.626895,2145.381165,5.65734322,6.527703715,0.458461676,0.059491723
3,13,D,1,81,1527.648255,1513.823455,,3041.47171,8.282614688,9.556863102,0.723919122,0.08560382
3,13,D,1,82,1256.8,913.387255,871.033095,3041.22035,8.281867069,9.556000464,0.723840821,0.085596444
3,13,D,1,83,2307.51622,754.8655,376.733655,3439.115375,9.4721919,10.92945219,0.850220352,0.097303704
3,13,D,1,84,3068.359375,1339.819495,1256.8,5664.97887,16.33753494,18.85100185,1.633864073,0.163724826
3,13,D,1,85,2067.192495,1924.671375,824.58648,4816.45035,13.68415162,15.78940572,1.321244548,0.138242398
3,13,D,1,86,1840.08088,1757.391295,725.92768,4323.399855,12.16163201,14.03265232,1.147092087,0.123521217
3,13,D,1,87,2265.138495,387.12582,,2652.264315,7.13210328,8.229349938,0.605145302,0.074215202
3,13,D,1,88,1932.45568,494.872855,122.734375,2550.06291,6.832477959,7.883628415,0.574809327,0.071236071
3,12,C,1,16,1870.62112,1182.52312,1971.612855,5024.757095,14.33181634,16.53671116,1.39652721,0.144481609
3,12,C,1,17,624.66102,401.20198,,1025.863,2.527290461,2.916104378,0.174559608,0.027567144
3,12,C,1,18,1326.874455,490.9375,176.7375,1994.549455,5.224369109,6.028118203,0.416741626,0.055137643
3,12,C,1,19,,,,,,,,
3,12,C,1,20,1006.72822,1698.447375,122.734375,2827.90997,7.649517768,8.826366656,0.658124632,0.079346543
3,12,C,1,21,35.261095,,,35.261095,0.063664865,0.073459459,0.002118999,0.000820806
3,12,C,1,22,1901.41272,845.07232,387.12582,3133.61086,8.557044113,9.873512438,0.752755219,0.088309328
3,12,C,1,23,1479.53638,1244.26342,1194.7455,3918.5453,10.92331197,12.6038215,1.008583428,0.111486424
3,12,C,1,24,809.387055,307.94742,865.80952,1983.143995,5.191748706,5.990479276,0.413625435,0.054808957
3,12,C,1,25,611.441055,1817.340655,72.39168,2501.17339,6.68953623,7.71869565,0.560429,0.069812746
3,12,C,1,26,,,,,,,,
3,12,C,1,27,1182.52312,1909.149895,153.958,3245.631015,8.891689288,10.25964149,0.788167125,0.091603166
3,12,C,1,28,2445.76422,2083.342375,1385.622,5914.728595,17.12578802,19.76052464,1.728774268,0.171257358
3,12,C,1,31,1676.60262,697.55542,,2374.15804,6.319387182,7.291600594,0.523476263,0.066120531
3,12,C,1,32,1213.196895,179.101855,107.527095,1499.825845,3.826618354,4.41532887,0.286967185,0.040960964
3,12,C,1,33,1901.41272,1720.43352,,3621.84624,10.0232072,11.56523908,0.909824425,0.102699995
3,12,C,1,34,1493.20408,2669.828095,151.766455,4314.79863,12.13520858,14.00216375,1.144106203,0.123265019
3,12,C,1,35,,,,,,,,
3,12,C,1,36,967.743855,725.92768,,1693.671535,4.369890876,5.04218178,0.336450856,0.046495113
3,12,C,1,37,1029.35062,1110.50848,,2139.8591,5.641440911,6.509354898,0.456917842,0.059332081
3,12,C,1,38,2083.342375,908.038,227.0095,3218.389875,8.810210589,10.1656276,0.779520364,0.090801716
3,12,C,1,39,1840.08088,697.55542,716.40742,3254.04372,8.916864597,10.28868992,0.79084199,0.091850731
3,12,C,1,40,1749.96832,1164.307375,260.18902,3174.464715,8.6789638,10.014189,0.765625433,0.089510022
3,12,C,1,41,568.395655,934.941375,2299.009255,3802.346285,10.57001934,12.19617617,0.969620115,0.108041813
3,12,C,1,42,3000.01302,1438.91032,,4438.92334,12.51699262,14.44268379,1.187372475,0.126964313
3,12,C,1,43,2437.005895,2148.570295,2223.15352,6808.72971,19.97184286,23.04443407,2.078485024,0.198328307
3,12,C,1,46,2059.14112,929.52928,366.48288,3355.15328,9.219903979,10.63835074,0.823156363,0.094828244
3,12,C,1,47,1878.295455,633.55288,295.63078,2807.479115,7.58917681,8.756742473,0.651908548,0.078748958
3,12,C,1,48,336.578895,227.0095,73.907695,637.49609,1.503120181,1.734369439,0.09365483,0.0167872
3,12,C,1,49,1909.149895,956.746855,289.56672,3155.46347,8.622240495,9.948739032,0.759633056,0.088951493
3,12,C,1,50,,,,,,,,
3,12,C,1,51,750.003255,1583.575855,973.26592,3306.84503,9.07501082,10.47116633,0.807679078,0.09340516
3,12,C,1,52,1040.75608,336.578895,167.43718,1544.772155,3.952037761,4.56004357,0.298274252,0.04224157
3,12,C,1,53,1654.899255,642.50758,1256.8,3554.206835,9.818938203,11.32954408,0.887650574,0.100701127
3,12,C,1,54,576.879055,678.95478,263.056095,1518.88993,3.87977357,4.476661812,0.291750508,0.041503939
3,12,C,1,55,1893.691255,745.15672,467.65528,3106.503255,8.476227928,9.780262993,0.744244004,0.087513003
3,12,C,1,56,2669.828095,1513.823455,1541.535895,5725.187445,16.52727578,19.06993359,1.656628652,0.165539465
